"Subject","Block","Trial","L_choice","R_choice","L_reward","R_reward","Sub_Choose","Frame","NetWorth","RT"
"97","3","53","A","B",36,0,"B","Gain",1064,1093
"97","3","54","B","A",40,36,"B","Gain",1104,846
"97","3","55","B","A",40,36,"B","Gain",1144,1194
"97","3","56","C","A",-36,36,"A","Catch",1180,2007
"97","3","57","D","C",-40,-36,"C","Loss",1144,1276
"97","3","58","C","D",-36,-40,"C","Loss",1108,1359
"97","3","59","A","C",36,-36,"A","Catch",1144,1774
"97","3","60","D","A",-40,36,"A","Catch",1180,2029
"97","4","1","B","D",40,-40,"B","Catch",1220,1946
"97","4","2","D","C",-40,-36,"C","Loss",1184,1249
"97","4","3","B","A",40,36,"B","Gain",1224,2821
"97","4","4","A","B",36,40,"B","Gain",1264,1298
"97","4","5","C","D",-36,-40,"C","Loss",1228,1332
"97","4","6","D","C",-40,-36,"C","Loss",1192,900
"97","4","7","D","C",-40,-36,"C","Loss",1156,933
"97","4","8","A","D",36,-40,"A","Catch",1192,950
"97","4","9","C","D",-36,-40,"C","Loss",1156,1213
"97","4","10","D","A",-40,36,"A","Catch",1192,969
"97","4","11","A","C",36,-36,"A","Catch",1228,848
"97","4","12","C","D",-36,-40,"C","Loss",1192,1251
"97","4","13","C","D",-36,-40,"C","Loss",1156,1231
"97","4","14","A","B",36,40,"B","Gain",1196,1059
"97","4","15","C","D",-36,-40,"C","Loss",1160,982
"97","4","16","D","C",-40,-36,"C","Loss",1124,1132
"97","4","17","D","C",0,-36,"C","Loss",1088,1101
"97","4","18","A","B",36,40,"A","Gain",1124,1221
"97","4","19","C","B",-36,40,"B","Catch",1164,1402
"97","4","20","A","B",36,40,"B","Gain",1204,2600
"97","4","21","C","D",-36,-40,"C","Loss",1168,1037
"97","4","22","B","A",40,36,"B","Gain",1208,1786
"97","4","23","B","A",40,36,"B","Gain",1248,1288
"97","4","24","D","C",-40,-36,"C","Loss",1212,1066
"97","4","25","B","C",40,-36,"B","Catch",1252,2124
"97","4","26","D","C",-40,-36,"C","Loss",1216,1333
"97","4","27","D","B",-40,40,"B","Catch",1256,1565
"97","4","28","A","B",36,40,"B","Gain",1296,2812
"97","4","29","B","A",40,36,"B","Gain",1336,3792
"97","4","30","C","D",-36,-40,"C","Loss",1300,1222
"97","4","31","D","C",0,-36,"C","Loss",1264,843
"97","4","32","C","D",-36,-40,"C","Loss",1228,1927
"97","4","33","B","A",40,36,"A","Gain",1264,1447
"97","4","34","C","A",-36,36,"A","Catch",1300,1571
"97","4","35","B","A",40,36,"B","Gain",1340,2392
"97","4","36","A","B",36,40,"B","Gain",1380,1726
"97","4","37","D","B",-40,40,"B","Catch",1420,1606
"97","4","38","C","B",-36,40,"B","Catch",1460,2156
"97","4","39","C","D",-36,-40,"C","Loss",1424,1084
"97","4","40","D","C",-40,-36,"C","Loss",1388,1246
"97","4","41","A","B",36,40,"B","Gain",1428,2209
"97","4","42","C","D",-36,-40,"C","Loss",1392,1366
"97","4","43","B","A",40,36,"B","Gain",1432,2653
"97","4","44","A","B",36,40,"B","Gain",1472,3857
"97","4","45","C","A",-36,36,"A","Catch",1508,1324
"97","4","46","D","C",-40,-36,"C","Loss",1472,1541
"97","4","47","A","B",36,40,"B","Gain",1512,2221
"97","4","48","A","B",36,0,"B","Gain",1512,1706
"97","4","49","D","A",-40,36,"A","Catch",1548,1307
"97","4","50","D","C",-40,-36,"C","Loss",1512,1013
"97","4","51","C","D",-36,-40,"C","Loss",1476,1018
"97","4","52","B","A",40,36,"B","Gain",1516,1694
"97","4","53","B","A",40,36,"A","Gain",1552,4080
"97","4","54","B","A",0,36,"A","Gain",1588,2954
"97","4","55","A","B",36,0,"B","Gain",1588,1401
"97","4","56","D","C",0,-36,"C","Loss",1552,1407
"97","4","57","A","B",36,40,"B","Gain",1592,3493
"97","4","58","B","A",40,36,"B","Gain",1632,1645
"97","4","59","C","D",-36,-40,"C","Loss",1596,1537
"97","4","60","B","A",40,36,"B","Gain",1636,1345
"97","5","1","B","D",0,-40,"B","Catch",1636,2083
"97","5","2","C","D",-36,-40,"C","Loss",1600,2477
"97","5","3","B","A",40,36,"B","Gain",1640,982
"97","5","4","C","D",-36,-40,"C","Loss",1604,949
"97","5","5","D","B",-40,0,"B","Catch",1604,1077
"97","5","6","D","C",-40,-36,"C","Loss",1568,1190
"97","5","7","B","A",40,36,"A","Gain",1604,1750
"97","5","8","D","C",-40,-36,"C","Loss",1568,1700
"97","5","9","D","C",0,-36,"C","Loss",1532,1294
"97","5","10","A","B",36,40,"B","Gain",1572,1144
"97","5","11","B","C",40,-36,"B","Catch",1612,1078
"97","5","12","C","D",-36,-40,"C","Loss",1576,2048
"97","5","13","B","A",40,36,"B","Gain",1616,1124
"97","5","14","C","A",-36,36,"A","Catch",1652,2493
"97","5","15","B","A",40,36,"B","Gain",1692,1527
"97","5","16","D","C",-40,-36,"C","Loss",1656,2551
"97","5","17","D","B",-40,40,"B","Catch",1696,1310
"97","5","18","A","B",36,40,"B","Gain",1736,1775
"97","5","19","B","A",40,36,"B","Gain",1776,2357
"97","5","20","C","D",-36,-40,"C","Loss",1740,1572
"97","5","21","B","A",40,36,"B","Gain",1780,4211
"97","5","22","B","A",40,36,"A","Gain",1816,1272
"97","5","23","D","C",-40,-36,"C","Loss",1780,1675
"97","5","24","C","B",-36,40,"B","Catch",1820,1269
"97","5","25","D","C",-40,-36,"C","Loss",1784,1160
"97","5","26","C","D",-36,-40,"C","Loss",1748,1742
"97","5","27","D","A",-40,36,"A","Catch",1784,1647
"97","5","28","A","B",36,40,"B","Gain",1824,1665
"97","5","29","A","B",36,40,"B","Gain",1864,1757
"97","5","30","A","B",36,40,"A","Gain",1900,764
"97","5","31","D","C",-40,-36,"C","Loss",1864,963
"97","5","32","D","C",-40,-36,"C","Loss",1828,1498
"97","5","33","A","B",36,40,"B","Gain",1868,1851
"97","5","34","C","D",-36,-40,"C","Loss",1832,1071
"97","5","35","B","A",40,36,"B","Gain",1872,1418
"97","5","36","A","C",36,-36,"A","Catch",1908,1255
"97","5","37","C","D",-36,-40,"C","Loss",1872,1809
"97","5","38","A","B",36,40,"B","Gain",1912,1295
"97","5","39","B","A",40,36,"B","Gain",1952,2016
"97","5","40","D","C",-40,-36,"C","Loss",1916,1189
"97","5","41","C","A",-36,36,"A","Catch",1952,1235
"97","5","42","A","B",36,40,"B","Gain",1992,1903
"97","5","43","A","B",36,40,"B","Gain",2032,1681
"97","5","44","D","A",-40,36,"A","Catch",2068,1931
"97","5","45","B","A",0,36,"B","Gain",2068,1602
"97","5","46","C","B",-36,40,"B","Catch",2108,1337
"97","5","47","C","D",-36,-40,"C","Loss",2072,1208
"97","5","48","A","B",36,40,"B","Gain",2112,1693
"97","5","49","A","B",36,40,"B","Gain",2152,807
"97","5","50","D","C",0,-36,"C","Loss",2116,1548
"97","5","51","D","C",-40,-36,"C","Loss",2080,2124
"97","5","52","A","D",36,0,"A","Catch",2116,1125
"97","5","53","B","A",40,36,"B","Gain",2156,1245
"97","5","54","C","D",-36,-40,"C","Loss",2120,1784
"97","5","55","D","C",-40,-36,"C","Loss",2084,1559
"97","5","56","C","D",-36,-40,"C","Loss",2048,1077
"97","5","57","A","B",36,40,"B","Gain",2088,1135
"97","5","58","C","D",-36,-40,"C","Loss",2052,1111
"97","5","59","C","D",-36,-40,"C","Loss",2016,1160
"97","5","60","B","A",40,36,"B","Gain",2056,1303
"97","6","1","C","A",-36,36,"A","Catch",2092,1808
"97","6","2","B","A",40,36,"B","Gain",2132,1612
"97","6","3","D","C",-40,-36,"C","Loss",2096,1131
"97","6","4","A","B",36,40,"B","Gain",2136,938
"97","6","5","C","D",-36,-40,"C","Loss",2100,1026
"97","6","6","C","D",-36,-40,"C","Loss",2064,1270
"97","6","7","A","B",36,40,"B","Gain",2104,1681
"97","6","8","C","D",-36,-40,"C","Loss",2068,1202
"97","6","9","D","A",-40,36,"A","Catch",2104,1401
"97","6","10","C","D",-36,-40,"C","Loss",2068,1397
"97","6","11","D","C",-40,-36,"C","Loss",2032,1028
"97","6","12","A","B",36,40,"B","Gain",2072,1199
"97","6","13","B","A",40,36,"B","Gain",2112,1045
"97","6","14","C","B",-36,0,"B","Catch",2112,1416
"97","6","15","D","C",-40,-36,"C","Loss",2076,1397
"97","6","16","B","A",0,36,"B","Gain",2076,1123
"97","6","17","C","D",-36,-40,"C","Loss",2040,1395
"97","6","18","D","C",-40,-36,"C","Loss",2004,1297
"97","6","19","D","A",-40,36,"A","Catch",2040,1291
"97","6","20","D","C",-40,-36,"C","Loss",2004,1084
"97","6","21","D","B",-40,40,"B","Catch",2044,1110
"97","6","22","A","B",36,40,"B","Gain",2084,903
"97","6","23","C","D",-36,-40,"C","Loss",2048,1272
"97","6","24","A","B",36,40,"B","Gain",2088,995
"97","6","25","A","B",36,40,"B","Gain",2128,1105
"97","6","26","A","D",36,-40,"A","Catch",2164,1209
"97","6","27","B","A",40,36,"B","Gain",2204,2662
"97","6","28","B","A",40,36,"B","Gain",2244,1897
"97","6","29","A","B",36,40,"A","Gain",2280,4131
"97","6","30","B","C",40,-36,"B","Catch",2320,1611
"97","6","31","D","B",-40,0,"B","Catch",2320,1424
"97","6","32","B","A",40,36,"B","Gain",2360,1597
"97","6","33","B","A",40,36,"B","Gain",2400,1611
"97","6","34","A","B",36,40,"A","Gain",2436,1623
"97","6","35","B","D",40,-40,"B","Catch",2476,1468
"97","6","36","B","A",40,36,"B","Gain",2516,1062
"97","6","37","D","C",-40,-36,"C","Loss",2480,1105
"97","6","38","D","C",-40,-36,"C","Loss",2444,2139
"97","6","39","C","D",-36,0,"C","Loss",2408,827
"97","6","40","B","A",40,36,"B","Gain",2448,936
"97","6","41","D","C",-40,-36,"C","Loss",2412,1192
"97","6","42","D","C",-40,-36,"C","Loss",2376,1045
"97","6","43","B","A",40,36,"B","Gain",2416,1296
"97","6","44","D","C",-40,-36,"C","Loss",2380,1090
"97","6","45","D","C",-40,-36,"C","Loss",2344,932
"97","6","46","B","A",40,36,"B","Gain",2384,1396
"97","6","47","C","D",-36,0,"C","Loss",2348,1826
"97","6","48","C","D",-36,-40,"C","Loss",2312,1326
"97","6","49","C","D",-36,-40,"C","Loss",2276,1446
"97","6","50","A","C",36,-36,"A","Catch",2312,1282
"97","6","51","A","B",36,40,"B","Gain",2352,1292
"97","6","52","D","C",0,-36,"C","Loss",2316,1198
"97","6","53","C","D",-36,-40,"C","Loss",2280,1122
"97","6","54","A","B",36,40,"B","Gain",2320,916
"97","6","55","A","B",36,40,"B","Gain",2360,1212
"97","6","56","A","B",36,40,"B","Gain",2400,2489
"97","6","57","C","B",-36,40,"B","Catch",2440,1099
"97","6","58","C","D",-36,-40,"C","Loss",2404,1069
"97","6","59","B","A",40,36,"B","Gain",2444,999
"97","6","60","C","A",-36,36,"A","Catch",2480,1397
"98","1","1","A","B",36,40,"A","Gain",36,2224
"98","1","2","D","C",-40,-36,"D","Loss",-4,1443
"98","1","3","C","A",-36,36,"A","Catch",32,2720
"98","1","4","C","D",-36,-40,"C","Loss",-4,1952
"98","1","5","D","A",-40,36,"A","Catch",32,895
"98","1","6","C","D",-36,-40,"C","Loss",-4,1265
"98","1","7","D","B",-40,40,"B","Catch",36,700
"98","1","8","C","D",-36,-40,"D","Loss",-4,829
"98","1","9","A","B",36,40,"A","Gain",32,1081
"98","1","10","B","A",40,36,"A","Gain",68,940
"98","1","11","D","B",-40,40,"D","Catch",28,685
"98","1","12","C","D",-36,-40,"D","Loss",-12,765
"98","1","13","D","C",-40,-36,"D","Loss",-52,796
"98","1","14","A","B",36,0,"A","Gain",-16,882
"98","1","15","C","D",-36,-40,"D","Loss",-56,812
"98","1","16","D","C",-40,-36,"D","Loss",-96,905
"98","1","17","B","C",40,-36,"B","Catch",-56,746
"98","1","18","A","B",36,0,"A","Gain",-20,858
"98","1","19","B","A",40,36,"A","Gain",16,597
"98","1","20","B","A",40,36,"B","Gain",56,490
"98","1","21","B","A",0,36,"B","Gain",56,636
"98","1","22","C","A",-36,36,"A","Catch",92,641
"98","1","23","A","C",36,-36,"C","Catch",56,932
"98","1","24","A","B",36,40,"A","Gain",92,637
"98","1","25","D","C",-40,-36,"D","Loss",52,577
"98","1","26","A","B",36,40,"B","Gain",92,703
"98","1","27","C","D",-36,-40,"D","Loss",52,600
"98","1","28","D","C",-40,-36,"D","Loss",12,878
"98","1","29","B","D",40,-40,"D","Catch",-28,608
"98","1","30","D","C",-40,-36,"D","Loss",-68,588
"98","1","31","C","B",-36,40,"B","Catch",-28,811
"98","1","32","C","D",-36,-40,"D","Loss",-68,608
"98","1","33","B","A",40,36,"B","Gain",-28,581
"98","1","34","A","B",36,40,"A","Gain",8,739
"98","1","35","A","B",36,40,"B","Gain",48,611
"98","1","36","D","C",0,-36,"D","Loss",48,2800
"98","1","37","C","B",-36,40,"B","Catch",88,710
"98","1","38","C","D",-36,-40,"D","Loss",48,822
"98","1","39","B","A",40,36,"A","Gain",84,691
"98","1","40","D","A",-40,36,"D","Catch",44,909
"98","1","41","A","B",36,40,"B","Gain",84,637
"98","1","42","A","B",36,40,"B","Gain",124,698
"98","1","43","B","A",40,36,"A","Gain",160,843
"98","1","44","B","A",40,36,"A","Gain",196,1503
"98","1","45","B","A",40,36,"B","Gain",236,680
"98","1","46","C","D",-36,-40,"D","Loss",196,1122
"98","1","47","A","B",36,40,"A","Gain",232,602
"98","1","48","D","C",-40,-36,"D","Loss",192,696
"98","1","49","B","A",40,36,"A","Gain",228,602
"98","1","50","C","D",-36,-40,"C","Loss",192,1319
"98","1","51","C","D",-36,-40,"C","Loss",156,1024
"98","1","52","A","B",36,40,"B","Gain",196,1893
"98","1","53","B","A",40,36,"B","Gain",236,1566
"98","1","54","A","D",36,-40,"A","Catch",272,877
"98","1","55","D","C",0,-36,"C","Loss",236,743
"98","1","56","D","C",-40,-36,"C","Loss",200,1015
"98","1","57","C","D",-36,0,"C","Loss",164,995
"98","1","58","D","C",-40,-36,"D","Loss",124,1624
"98","1","59","B","A",40,36,"A","Gain",160,661
"98","1","60","D","C",-40,-36,"C","Loss",124,584
"98","2","1","D","B",-40,40,"B","Catch",164,1557
"98","2","2","C","A",-36,36,"C","Catch",128,893
"98","2","3","D","C",0,-36,"C","Loss",92,709
"98","2","4","D","C",-40,-36,"D","Loss",52,1406
"98","2","5","B","A",40,36,"A","Gain",88,820
"98","2","6","A","B",36,40,"B","Gain",128,704
"98","2","7","A","B",36,40,"B","Gain",168,970
"98","2","8","A","B",36,40,"B","Gain",208,1928
"98","2","9","B","A",40,36,"A","Gain",244,2192
"98","2","10","D","B",-40,0,"B","Catch",244,1263
"98","2","11","D","C",-40,-36,"D","Loss",204,2049
"98","2","12","B","A",40,36,"A","Gain",240,3220
"98","2","13","D","C",-40,-36,"C","Loss",204,1265
"98","2","14","C","D",-36,-40,"D","Loss",164,1900
"98","2","15","A","B",36,40,"B","Gain",204,1038
"98","2","16","D","C",-40,-36,"C","Loss",168,1289
"98","2","17","D","C",-40,-36,"C","Loss",132,1012
"98","2","18","D","A",0,36,"A","Catch",168,816
"98","2","19","B","A",40,36,"B","Gain",208,1293
"98","2","20","A","B",36,0,"B","Gain",208,742
"98","2","21","A","D",36,-40,"A","Catch",244,1046
"98","2","22","A","B",36,40,"B","Gain",284,1314
"98","2","23","D","C",-40,-36,"C","Loss",248,1490
"98","2","24","C","B",-36,40,"B","Catch",288,909
"98","2","25","C","D",-36,-40,"C","Loss",252,1124
"98","2","26","C","D",-36,-40,"C","Loss",216,813
"98","2","27","C","D",-36,-40,"C","Loss",180,1122
"98","2","28","B","C",40,-36,"B","Catch",220,1282
"98","2","29","B","A",40,36,"B","Gain",260,885
"98","2","30","D","A",-40,36,"A","Catch",296,887
"98","2","31","D","C",-40,-36,"C","Loss",260,929
"98","2","32","C","D",-36,-40,"C","Loss",224,880
"98","2","33","C","D",-36,-40,"C","Loss",188,938
"98","2","34","C","B",-36,0,"B","Catch",188,603
"98","2","35","C","D",-36,-40,"C","Loss",152,824
"98","2","36","A","B",36,40,"B","Gain",192,949
"98","2","37","A","B",36,40,"B","Gain",232,725
"98","2","38","A","B",36,40,"B","Gain",272,629
"98","2","39","C","D",-36,-40,"C","Loss",236,689
"98","2","40","A","B",36,40,"B","Gain",276,659
"98","2","41","B","A",40,36,"B","Gain",316,725
"98","2","42","B","D",40,-40,"B","Catch",356,677
"98","2","43","B","A",40,36,"B","Gain",396,552
"98","2","44","C","A",-36,36,"C","Catch",360,807
"98","2","45","D","C",-40,-36,"C","Loss",324,901
"98","2","46","C","D",-36,-40,"C","Loss",288,902
"98","2","47","A","C",36,-36,"A","Catch",324,1240
"98","2","48","B","A",40,36,"B","Gain",364,884
"98","2","49","A","B",36,40,"B","Gain",404,830
"98","2","50","D","C",-40,-36,"C","Loss",368,842
"98","2","51","C","D",-36,-40,"C","Loss",332,853
"98","2","52","B","A",40,36,"B","Gain",372,640
"98","2","53","D","C",0,-36,"C","Loss",336,733
"98","2","54","C","D",-36,-40,"C","Loss",300,749
"98","2","55","C","D",-36,-40,"C","Loss",264,812
"98","2","56","B","A",40,36,"B","Gain",304,569
"98","2","57","B","A",40,36,"B","Gain",344,608
"98","2","58","D","C",-40,-36,"C","Loss",308,670
"98","2","59","B","A",40,36,"B","Gain",348,600
"98","2","60","A","B",36,40,"B","Gain",388,782
"98","3","1","D","C",-40,-36,"C","Loss",352,1757
"98","3","2","A","B",36,40,"B","Gain",392,941
"98","3","3","C","B",-36,40,"B","Catch",432,717
"98","3","4","B","A",0,36,"B","Gain",432,758
"98","3","5","D","C",-40,-36,"C","Loss",396,677
"98","3","6","D","C",-40,-36,"C","Loss",360,848
"98","3","7","A","B",36,40,"B","Gain",400,803
"98","3","8","D","C",-40,-36,"C","Loss",364,728
"98","3","9","C","D",-36,-40,"C","Loss",328,1256
"98","3","10","D","C",-40,-36,"C","Loss",292,659
"98","3","11","D","C",0,-36,"C","Loss",256,782
"98","3","12","C","D",-36,-40,"C","Loss",220,1012
"98","3","13","C","A",-36,36,"A","Catch",256,1273
"98","3","14","A","B",36,40,"B","Gain",296,868
"98","3","15","A","D",36,-40,"A","Catch",332,830
"98","3","16","A","B",36,40,"B","Gain",372,755
"98","3","17","D","A",-40,36,"A","Catch",408,674
"98","3","18","D","C",-40,-36,"C","Loss",372,941
"98","3","19","B","A",40,36,"B","Gain",412,1189
"98","3","20","C","D",-36,-40,"C","Loss",376,747
"98","3","21","A","B",36,40,"B","Gain",416,883
"98","3","22","B","C",40,-36,"B","Catch",456,1029
"98","3","23","A","B",36,40,"B","Gain",496,1009
"98","3","24","C","D",-36,0,"C","Loss",460,813
"98","3","25","B","A",40,36,"B","Gain",500,874
"98","3","26","C","D",-36,-40,"C","Loss",464,821
"98","3","27","C","D",-36,-40,"C","Loss",428,1066
"98","3","28","C","D",-36,-40,"C","Loss",392,821
"98","3","29","B","A",40,36,"B","Gain",432,761
"98","3","30","D","B",-40,40,"B","Catch",472,1056
"98","3","31","B","A",40,36,"B","Gain",512,596
"98","3","32","C","D",-36,-40,"C","Loss",476,832
"98","3","33","B","A",40,36,"B","Gain",516,773
"98","3","34","B","A",0,36,"B","Gain",516,644
"98","3","35","C","D",-36,-40,"C","Loss",480,887
"98","3","36","D","C",-40,-36,"C","Loss",444,809
"98","3","37","B","A",40,36,"B","Gain",484,846
"98","3","38","A","B",36,40,"B","Gain",524,850
"98","3","39","C","B",-36,40,"B","Catch",564,797
"98","3","40","A","B",36,40,"B","Gain",604,699
"98","3","41","A","B",36,40,"B","Gain",644,532
"98","3","42","B","D",40,-40,"B","Catch",684,660
"98","3","43","D","C",-40,-36,"C","Loss",648,919
"98","3","44","C","D",-36,-40,"C","Loss",612,767
"98","3","45","D","B",-40,40,"B","Catch",652,590
"98","3","46","B","A",40,36,"B","Gain",692,764
"98","3","47","D","C",-40,-36,"C","Loss",656,875
"98","3","48","B","A",40,36,"B","Gain",696,670
"98","3","49","A","B",36,40,"B","Gain",736,656
"98","3","50","D","A",-40,36,"A","Catch",772,1460
"98","3","51","C","D",-36,-40,"C","Loss",736,870
"98","3","52","C","A",-36,36,"A","Catch",772,1329
"98","3","53","B","A",0,36,"B","Gain",772,905
"98","3","54","B","A",40,36,"B","Gain",812,754
"98","3","55","A","B",36,40,"B","Gain",852,674
"98","3","56","A","C",36,-36,"A","Catch",888,1213
"98","3","57","C","D",-36,-40,"C","Loss",852,834
"98","3","58","D","C",-40,-36,"C","Loss",816,854
"98","3","59","A","B",36,40,"B","Gain",856,1193
"98","3","60","D","C",0,-36,"C","Loss",820,910
"98","4","1","A","D",36,-40,"A","Catch",856,1511
"98","4","2","B","A",40,36,"B","Gain",896,1064
"98","4","3","D","C",-40,-36,"C","Loss",860,819
"98","4","4","B","A",40,36,"B","Gain",900,856
"98","4","5","B","A",40,36,"B","Gain",940,915
"98","4","6","C","D",-36,-40,"C","Loss",904,796
"98","4","7","A","B",36,40,"B","Gain",944,801
"98","4","8","A","B",36,0,"B","Gain",944,663
"98","4","9","D","C",-40,-36,"C","Loss",908,1386
"98","4","10","A","C",36,-36,"A","Catch",944,1672
"98","4","11","A","B",36,40,"B","Gain",984,899
"98","4","12","D","A",-40,36,"A","Catch",1020,828
"98","4","13","A","B",36,40,"B","Gain",1060,768
"98","4","14","A","B",36,40,"B","Gain",1100,766
"98","4","15","D","C",-40,-36,"C","Loss",1064,1006
"98","4","16","C","A",-36,36,"A","Catch",1100,1283
"98","4","17","D","B",-40,40,"B","Catch",1140,765
"98","4","18","C","D",-36,-40,"C","Loss",1104,836
"98","4","19","D","C",-40,-36,"C","Loss",1068,1288
"98","4","20","A","B",36,40,"B","Gain",1108,1018
"98","4","21","C","D",-36,-40,"C","Loss",1072,687
"98","4","22","D","C",0,-36,"C","Loss",1036,873
"98","4","23","D","C",-40,-36,"C","Loss",1000,1804
"98","4","24","D","C",-40,-36,"C","Loss",964,1217
"98","4","25","B","A",40,36,"B","Gain",1004,742
"98","4","26","B","C",40,-36,"B","Catch",1044,613
"98","4","27","B","A",40,36,"B","Gain",1084,690
"98","4","28","D","B",0,40,"B","Catch",1124,828
"98","4","29","B","A",40,36,"B","Gain",1164,568
"98","4","30","A","B",36,0,"B","Gain",1164,727
"98","4","31","A","B",36,40,"B","Gain",1204,1183
"98","4","32","C","D",-36,-40,"C","Loss",1168,958
"98","4","33","C","D",-36,-40,"C","Loss",1132,756
"98","4","34","B","A",40,36,"B","Gain",1172,1516
"98","4","35","D","C",-40,-36,"C","Loss",1136,749
"98","4","36","C","A",-36,36,"A","Catch",1172,1116
"98","4","37","C","D",-36,-40,"C","Loss",1136,789
"98","4","38","C","D",-36,-40,"C","Loss",1100,763
"98","4","39","B","A",40,36,"B","Gain",1140,834
"98","4","40","D","C",-40,-36,"C","Loss",1104,638
"98","4","41","C","D",-36,-40,"C","Loss",1068,746
"98","4","42","A","B",36,40,"B","Gain",1108,841
"98","4","43","B","A",40,36,"B","Gain",1148,741
"98","4","44","C","D",-36,-40,"C","Loss",1112,837
"98","4","45","B","A",0,36,"B","Gain",1112,1377
"98","4","46","C","B",-36,40,"B","Catch",1152,1279
"98","4","47","A","B",36,40,"B","Gain",1192,985
"98","4","48","C","D",-36,-40,"C","Loss",1156,728
"98","4","49","D","C",0,-36,"C","Loss",1120,840
"98","4","50","D","C",-40,-36,"C","Loss",1084,1659
"98","4","51","D","C",-40,-36,"C","Loss",1048,943
"98","4","52","A","B",36,40,"B","Gain",1088,773
"98","4","53","C","D",-36,-40,"C","Loss",1052,1276
"98","4","54","C","D",-36,-40,"C","Loss",1016,887
"98","4","55","A","B",36,40,"B","Gain",1056,921
"98","4","56","D","A",-40,36,"A","Catch",1092,930
"98","4","57","B","A",40,36,"B","Gain",1132,1706
