"Subject","Block","Trial","Object_1","Object_2","Object_3","Reward_1","Reward_2","Reward_3","Action","SetSize","Stim_Count","RT","PreCorrect","Delay"
32,11,31,"BJ","BK","BL",0,1,0,"BK",6,6,0.828613259363919,5,2
32,11,32,"DJ","DK","DL",0,1,0,"DK",6,6,1.20481424266472,1,10
32,11,33,"AJ","AK","AL",1,0,0,"AL",6,4,1.0800529550761,0,NA
32,11,34,"AJ","AK","AL",1,0,0,"AK",6,5,0.580026866402477,0,NA
32,11,35,"DJ","DK","DL",0,1,0,"DK",6,7,1.23800389887765,2,3
32,11,36,"CJ","CK","CL",0,1,0,"CJ",6,6,0.956602023914456,1,23
32,11,37,"CJ","CK","CL",0,1,0,"CL",6,7,0.553257548250258,1,24
32,11,38,"EJ","EK","EL",0,0,1,"EL",6,7,1.00856638187543,4,8
32,11,39,"FJ","FK","FL",0,0,1,"FL",6,7,0.789693995378911,4,11
32,11,40,"EJ","EK","EL",0,0,1,"EL",6,8,1.07232023216784,5,2
32,11,41,"FJ","FK","FL",0,0,1,"FL",6,8,0.790921464562416,5,2
32,11,42,"BJ","BK","BL",0,1,0,"BK",6,7,0.606508866418153,6,11
32,11,43,"AJ","AK","AL",1,0,0,"AK",6,6,1.25282184919342,0,NA
32,11,44,"BJ","BK","BL",0,1,0,"BK",6,8,0.689363736659288,7,2
32,11,45,"DJ","DK","DL",0,1,0,"DK",6,8,0.721437939442694,3,10
32,11,46,"AJ","AK","AL",1,0,0,"AL",6,7,0.628197593614459,0,NA
32,11,47,"CJ","CK","CL",0,1,0,"CK",6,8,1.11804857058451,1,34
32,11,48,"DJ","DK","DL",0,1,0,"DK",6,9,0.805387581232935,4,3
32,11,49,"EJ","EK","EL",0,0,1,"EL",6,9,1.10377817694098,6,9
32,11,50,"FJ","FK","FL",0,0,1,"FL",6,9,0.760332135483623,6,9
32,11,51,"BJ","BK","BL",0,1,0,"BK",6,9,0.669775571674109,8,7
32,11,52,"AJ","AK","AL",1,0,0,"AJ",6,8,0.920837308745831,0,NA
32,11,53,"CJ","CK","CL",0,1,0,"CK",6,9,0.921331367921084,2,6
32,11,54,"AJ","AK","AL",1,0,0,"AJ",6,9,0.565953053534031,1,2
32,11,55,"BJ","BK","BL",0,1,0,"BK",6,10,0.677074235398322,9,4
32,11,56,"FJ","FK","FL",0,0,1,"FL",6,10,0.677467922214419,7,6
32,11,57,"CJ","CK","CL",0,1,0,"CJ",6,10,0.834095829166472,3,4
32,11,58,"BJ","BK","BL",0,1,0,"BK",6,11,0.584438432473689,10,3
32,11,59,"DJ","DK","DL",0,1,0,"DK",6,10,0.709782124962658,5,11
32,11,60,"EJ","EK","EL",0,0,1,"EL",6,10,0.80390247842297,7,11
32,11,61,"DJ","DK","DL",0,1,0,"DK",6,11,0.725766726769507,6,2
32,11,62,"EJ","EK","EL",0,0,1,"EL",6,11,0.600453619845212,8,2
32,11,63,"CJ","CK","CL",0,1,0,"CK",6,11,0.678585546091199,3,10
32,11,64,"FJ","FK","FL",0,0,1,"FJ",6,11,0.89780491637066,8,8
32,11,65,"AJ","AK","AL",1,0,0,"AK",6,10,1.05495292041451,2,11
32,11,66,"CJ","CK","CL",0,1,0,"CK",6,12,0.764451537746936,4,3
32,11,67,"FJ","FK","FL",0,0,1,"FL",6,12,1.01452529849485,8,11
32,11,68,"BJ","BK","BL",0,1,0,"BK",6,12,0.638956581708044,11,10
32,11,69,"DJ","DK","DL",0,1,0,"DK",6,12,1.01621003961191,7,8
32,11,70,"DJ","DK","DL",0,1,0,"DK",6,13,0.734767893794924,8,1
32,11,71,"AJ","AK","AL",1,0,0,"AJ",6,11,0.861225188244134,2,17
32,11,72,"EJ","EK","EL",0,0,1,"EL",6,12,0.704299000557512,9,10
32,11,73,"CJ","CK","CL",0,1,0,"CK",6,13,0.830789217259735,5,7
32,12,1,"CJ","CK","CL",0,0,1,"CL",3,1,0.838514647446573,0,NA
32,12,2,"AJ","AK","AL",0,1,0,"AK",3,1,0.870229170657694,0,NA
32,12,3,"AJ","AK","AL",0,1,0,"AK",3,2,0.557557608932257,1,1
32,12,4,"CJ","CK","CL",0,0,1,"CL",3,2,0.902930759824812,1,3
32,12,5,"BJ","BK","BL",0,0,1,"BJ",3,1,0.668927231803536,0,NA
32,12,6,"BJ","BK","BL",0,0,1,"BK",3,2,0.700644359923899,0,NA
32,12,7,"CJ","CK","CL",0,0,1,"CL",3,3,0.482387227937579,2,3
32,12,8,"AJ","AK","AL",0,1,0,"AK",3,3,0.750002525746822,2,5
32,12,9,"BJ","BK","BL",0,0,1,"BL",3,3,0.562184080015868,0,NA
32,12,10,"CJ","CK","CL",0,0,1,"CL",3,4,0.844252472743392,3,3
32,12,11,"AJ","AK","AL",0,1,0,"AK",3,4,0.924244767986238,3,3
32,12,12,"CJ","CK","CL",0,0,1,"CL",3,5,0.580549805890769,4,2
32,12,13,"AJ","AK","AL",0,1,0,"AK",3,5,0.517914867494255,4,2
32,12,14,"BJ","BK","BL",0,0,1,"BL",3,4,0.644207815639675,1,5
32,12,15,"BJ","BK","BL",0,0,1,"BL",3,5,0.550169017165899,2,1
32,12,16,"AJ","AK","AL",0,1,0,"AK",3,6,0.613735104445368,5,3
32,12,17,"CJ","CK","CL",0,0,1,"CL",3,6,0.568261952139437,5,5
32,12,18,"AJ","AK","AL",0,1,0,"AK",3,7,0.630651287268847,6,2
32,12,19,"BJ","BK","BL",0,0,1,"BK",3,6,0.53780276607722,3,4
32,12,20,"BJ","BK","BL",0,0,1,"BL",3,7,0.52354631992057,3,5
32,12,21,"CJ","CK","CL",0,0,1,"CL",3,7,0.836601082701236,6,4
32,12,22,"AJ","AK","AL",0,1,0,"AK",3,8,0.387494088616222,7,4
32,12,23,"AJ","AK","AL",0,1,0,"AK",3,9,0.387900700327009,8,1
32,12,24,"BJ","BK","BL",0,0,1,"BL",3,8,0.843055590987206,4,4
32,12,25,"CJ","CK","CL",0,0,1,"CL",3,8,0.655779331922531,7,4
32,12,26,"CJ","CK","CL",0,0,1,"CL",3,9,0.655456800945103,8,1
32,12,27,"BJ","BK","BL",0,0,1,"BK",3,9,0.719329883810133,5,3
32,13,1,"AJ","AK","AL",0,1,0,"AJ",2,1,0.517495735548437,0,NA
32,13,2,"BJ","BK","BL",0,0,1,"BL",2,1,0.959734107367694,0,NA
32,13,3,"BJ","BK","BL",0,0,1,"BL",2,2,0.709170592483133,1,1
32,13,4,"AJ","AK","AL",0,1,0,"AJ",2,2,1.1481163604185,0,NA
32,13,5,"AJ","AK","AL",0,1,0,"AL",2,3,0.679077417589724,0,NA
32,13,6,"BJ","BK","BL",0,0,1,"BL",2,3,0.790145894512534,2,3
32,13,7,"BJ","BK","BL",0,0,1,"BL",2,4,0.570705803111196,3,1
32,13,8,"AJ","AK","AL",0,1,0,"AK",2,4,0.351973757147789,0,NA
32,13,9,"AJ","AK","AL",0,1,0,"AK",2,5,0.623098815325648,1,1
32,13,10,"BJ","BK","BL",0,0,1,"BL",2,5,0.623219438362867,4,3
32,13,11,"AJ","AK","AL",0,1,0,"AK",2,6,0.654740368481725,2,2
32,13,12,"BJ","BK","BL",0,0,1,"BL",2,6,0.624075996223837,5,2
32,13,13,"AJ","AK","AL",0,1,0,"AK",2,7,0.624545765575022,3,2
32,13,14,"AJ","AK","AL",0,1,0,"AK",2,8,0.656600140035152,4,1
32,13,15,"BJ","BK","BL",0,0,1,"BL",2,7,0.754023565445095,6,3
32,13,16,"BJ","BK","BL",0,0,1,"BL",2,8,0.722973704803735,7,1
32,13,17,"AJ","AK","AL",0,1,0,"AK",2,9,0.598530992399901,5,3
32,13,18,"BJ","BK","BL",0,0,1,"BL",2,9,0.677879255730659,8,2
32,14,1,"BJ","BK","BL",0,1,0,"BL",5,1,0.892941508907825,0,NA
32,14,2,"AJ","AK","AL",1,0,0,"AL",5,1,0.799158544279635,0,NA
32,14,3,"AJ","AK","AL",1,0,0,"AJ",5,2,0.441072707995772,0,NA
32,14,4,"BJ","BK","BL",0,1,0,"BJ",5,2,0.677194311283529,0,NA
32,14,5,"CJ","CK","CL",0,0,1,"CK",5,1,0.677733768243343,0,NA
32,14,6,"CJ","CK","CL",0,0,1,"CJ",5,2,0.381282311864197,0,NA
32,14,7,"EJ","EK","EL",0,0,1,"EL",5,1,0.930785009171814,0,NA
32,14,8,"EJ","EK","EL",0,0,1,"EL",5,2,0.523888445924968,1,1
32,14,9,"DJ","DK","DL",0,0,1,"DL",5,1,0.806453478056937,0,NA
32,14,10,"DJ","DK","DL",0,0,1,"DL",5,2,0.618554014246911,1,1
32,14,11,"AJ","AK","AL",1,0,0,"AJ",5,3,1.15078740753233,1,8
32,14,12,"AJ","AK","AL",1,0,0,"AK",5,4,0.559855844359845,2,1
32,14,13,"BJ","BK","BL",0,1,0,"BJ",5,3,1.12375047337264,0,NA
32,14,14,"CJ","CK","CL",0,0,1,"CL",5,3,0.779781859833747,0,NA
32,14,15,"EJ","EK","EL",0,0,1,"EL",5,3,0.734164677094668,2,7
32,14,16,"EJ","EK","EL",0,0,1,"EL",5,4,0.627378238365054,3,1
32,14,17,"BJ","BK","BL",0,1,0,"BJ",5,4,0.721745240036398,0,NA
32,14,18,"DJ","DK","DL",0,0,1,"DL",5,3,0.753497336059809,2,8
32,14,19,"DJ","DK","DL",0,0,1,"DL",5,4,0.489746334031224,3,1
32,14,20,"CJ","CK","CL",0,0,1,"CL",5,4,0.678629758302122,1,6
32,14,21,"AJ","AK","AL",1,0,0,"AJ",5,5,0.58559637144208,2,10
32,14,22,"CJ","CK","CL",0,0,1,"CL",5,5,0.553672454785556,2,2
32,14,23,"AJ","AK","AL",1,0,0,"AJ",5,6,0.727348727639765,3,2
32,14,24,"BJ","BK","BL",0,1,0,"BL",5,5,0.556299214251339,0,NA
32,14,25,"EJ","EK","EL",0,0,1,"EL",5,5,1.12009151792154,4,9
32,14,26,"DJ","DK","DL",0,0,1,"DL",5,5,0.870135325007141,4,7
32,14,27,"AJ","AK","AL",1,0,0,"AJ",5,7,0.713953304570168,4,4
32,14,28,"BJ","BK","BL",0,1,0,"BK",5,6,0.651729600038379,0,NA
32,14,29,"CJ","CK","CL",0,0,1,"CL",5,6,0.620527658611536,3,7
32,14,30,"CJ","CK","CL",0,0,1,"CL",5,7,0.339697085786611,4,1
32,14,31,"DJ","DK","DL",0,0,1,"DL",5,6,0.388070480898023,5,5
32,14,32,"AJ","AK","AL",1,0,0,"AJ",5,8,0.999765708111227,5,5
32,14,33,"BJ","BK","BL",0,1,0,"BK",5,7,0.592936094850302,1,5
32,14,34,"EJ","EK","EL",0,0,1,"EL",5,6,0.59328723885119,5,9
32,14,35,"DJ","DK","DL",0,0,1,"DL",5,7,0.610467997845262,6,4
32,14,36,"EJ","EK","EL",0,0,1,"EL",5,7,0.516972348559648,6,2
32,14,37,"AJ","AK","AL",1,0,0,"AK",5,9,0.690519228577614,6,5
32,14,38,"BJ","BK","BL",0,1,0,"BK",5,8,0.816826917231083,2,5
32,14,39,"CJ","CK","CL",0,0,1,"CL",5,8,0.739314667880535,5,9
32,14,40,"DJ","DK","DL",0,0,1,"DL",5,8,0.677094905637205,7,5
32,14,41,"CJ","CK","CL",0,0,1,"CL",5,9,1.21025866735727,6,2
32,14,42,"DJ","DK","DL",0,0,1,"DL",5,9,0.631834694184363,8,2
32,14,43,"EJ","EK","EL",0,0,1,"EL",5,8,0.678026051260531,7,7
32,14,44,"EJ","EK","EL",0,0,1,"EL",5,9,0.709381158463657,8,1
32,14,45,"BJ","BK","BL",0,1,0,"BK",5,9,1.08485359186307,3,7
32,14,46,"AJ","AK","AL",1,0,0,"AJ",5,10,0.679284583311528,6,14
32,15,1,"BJ","BK","BL",1,0,0,"BL",4,1,1.09127816744149,0,NA
32,15,2,"CJ","CK","CL",0,0,1,"CK",4,1,0.653171377722174,0,NA
32,15,3,"DJ","DK","DL",0,0,1,"DJ",4,1,0.528033643495291,0,NA
32,15,4,"AJ","AK","AL",1,0,0,"AJ",4,1,0.841269714292139,0,NA
32,15,5,"AJ","AK","AL",1,0,0,"AJ",4,2,0.559726603794843,1,1
32,15,6,"BJ","BK","BL",1,0,0,"BJ",4,2,0.998647599015385,0,NA
32,15,7,"CJ","CK","CL",0,0,1,"CL",4,2,1.09494886547327,0,NA
32,15,8,"BJ","BK","BL",1,0,0,"BJ",4,3,0.812507009133697,1,2
32,15,9,"CJ","CK","CL",0,0,1,"CL",4,3,0.6566421398893,1,2
32,15,10,"DJ","DK","DL",0,0,1,"DL",4,2,0.581398061476648,0,NA
32,15,11,"DJ","DK","DL",0,0,1,"DL",4,3,0.612912906333804,1,1
32,15,12,"AJ","AK","AL",1,0,0,"AJ",4,3,0.536386910360307,2,7
32,15,13,"CJ","CK","CL",0,0,1,"CL",4,4,0.928783677052706,2,4
32,15,14,"AJ","AK","AL",1,0,0,"AJ",4,4,0.897931724321097,3,2
32,15,15,"BJ","BK","BL",1,0,0,"BJ",4,4,0.835587922018021,2,7
32,15,16,"CJ","CK","CL",0,0,1,"CL",4,5,0.585745154414326,3,3
32,15,17,"DJ","DK","DL",0,0,1,"DL",4,4,0.961689509451389,2,6
32,15,18,"CJ","CK","CL",0,0,1,"CL",4,6,0.742440359201282,4,2
32,15,19,"AJ","AK","AL",1,0,0,"AJ",4,5,0.711452230811119,4,5
32,15,20,"BJ","BK","BL",1,0,0,"BJ",4,5,0.680632455740124,3,5
32,15,21,"BJ","BK","BL",1,0,0,"BJ",4,6,0.556124568916857,4,1
32,15,22,"AJ","AK","AL",1,0,0,"AJ",4,6,0.744088317267597,5,3
32,15,23,"DJ","DK","DL",0,0,1,"DL",4,5,0.994774307589978,3,6
32,15,24,"CJ","CK","CL",0,0,1,"CL",4,7,1.2144331773743,5,6
32,15,25,"BJ","BK","BL",1,0,0,"BJ",4,7,1.08936690026894,5,4
32,15,26,"AJ","AK","AL",1,0,0,"AJ",4,7,0.901585725136101,6,4
32,15,27,"CJ","CK","CL",0,0,1,"CL",4,8,0.808139653410763,6,3
32,15,28,"DJ","DK","DL",0,0,1,"DL",4,6,0.746121484786272,4,5
32,15,29,"AJ","AK","AL",1,0,0,"AJ",4,8,0.715363882016391,7,3
32,15,30,"DJ","DK","DL",0,0,1,"DL",4,7,0.55761615652591,5,2
32,15,31,"CJ","CK","CL",0,0,1,"CL",4,9,0.777837477624416,7,4
32,15,32,"BJ","BK","BL",1,0,0,"BJ",4,8,0.527817199937999,6,7
32,15,33,"AJ","AK","AL",1,0,0,"AJ",4,9,0.715806413907558,8,4
32,15,34,"DJ","DK","DL",0,0,1,"DL",4,8,0.653601598925889,6,4
32,15,35,"DJ","DK","DL",0,0,1,"DL",4,9,0.811409200076014,7,1
32,15,36,"BJ","BK","BL",1,0,0,"BJ",4,9,0.748601675964892,7,4
32,16,1,"AJ","AK","AL",1,0,0,"AL",2,1,0.587399125564843,0,NA
32,16,2,"AJ","AK","AL",1,0,0,"AJ",2,2,0.524624256417155,0,NA
32,16,3,"BJ","BK","BL",0,0,1,"BL",2,1,0.47903296072036,0,NA
32,16,4,"BJ","BK","BL",0,0,1,"BJ",2,2,0.278875768650323,1,1
32,16,5,"AJ","AK","AL",1,0,0,"AJ",2,3,0.654362684581429,1,3
32,16,6,"BJ","BK","BL",0,0,1,"BL",2,3,0.56096516828984,1,3
32,16,7,"BJ","BK","BL",0,0,1,"BL",2,4,0.624087381176651,2,1
32,16,8,"AJ","AK","AL",1,0,0,"AJ",2,4,0.467470322269946,2,3
32,16,9,"BJ","BK","BL",0,0,1,"BL",2,5,0.706022221595049,3,2
32,16,10,"BJ","BK","BL",0,0,1,"BL",2,6,0.673924704547971,4,1
32,16,11,"AJ","AK","AL",1,0,0,"AJ",2,5,0.580383212771267,3,3
32,16,12,"BJ","BK","BL",0,0,1,"BL",2,7,0.612009215634316,5,2
32,16,13,"AJ","AK","AL",1,0,0,"AJ",2,6,0.643773371819407,4,2
32,16,14,"BJ","BK","BL",0,0,1,"BL",2,8,0.693307098466903,6,2
32,16,15,"AJ","AK","AL",1,0,0,"AJ",2,7,0.537720537744462,5,2
32,16,16,"AJ","AK","AL",1,0,0,"AJ",2,8,0.555068434681743,6,1
32,16,17,"BJ","BK","BL",0,0,1,"BL",2,9,0.790592993143946,7,3
32,16,18,"AJ","AK","AL",1,0,0,"AJ",2,9,0.727791606914252,7,2
32,17,1,"AJ","AK","AL",1,0,0,"AL",3,1,0.616767600178719,0,NA
32,17,2,"AJ","AK","AL",1,0,0,"AJ",3,2,0.509780873078853,0,NA
32,17,3,"BJ","BK","BL",0,1,0,"BL",3,1,0.96560025587678,0,NA
32,17,4,"BJ","BK","BL",0,1,0,"BK",3,2,0.934153258800507,0,NA
32,17,5,"CJ","CK","CL",0,0,1,"CL",3,1,1.09118706965819,0,NA
32,17,6,"AJ","AK","AL",1,0,0,"AJ",3,3,0.697893027681857,1,4
32,17,7,"AJ","AK","AL",1,0,0,"AJ",3,4,0.605106076225638,2,1
32,17,8,"CJ","CK","CL",0,0,1,"CK",3,2,0.793586743995547,1,3
32,17,9,"BJ","BK","BL",0,1,0,"BK",3,3,0.716038852464408,1,5
32,17,10,"BJ","BK","BL",0,1,0,"BK",3,4,0.5913175791502,2,1
32,17,11,"CJ","CK","CL",0,0,1,"CL",3,3,0.685457738116384,1,6
32,17,12,"AJ","AK","AL",1,0,0,"AJ",3,5,0.71705831354484,3,5
32,17,13,"CJ","CK","CL",0,0,1,"CL",3,4,1.03023659903556,2,2
32,17,14,"AJ","AK","AL",1,0,0,"AJ",3,6,0.780264206696302,4,2
32,17,15,"BJ","BK","BL",0,1,0,"BK",3,5,0.749546469654888,3,5
32,17,16,"BJ","BK","BL",0,1,0,"BK",3,6,0.640698540490121,4,1
32,17,17,"AJ","AK","AL",1,0,0,"AJ",3,7,0.390605767257512,5,3
32,17,18,"CJ","CK","CL",0,0,1,"CL",3,5,0.673162701539695,3,5
32,17,19,"AJ","AK","AL",1,0,0,"AJ",3,8,0.815433942712843,6,2
32,17,20,"CJ","CK","CL",0,0,1,"CL",3,6,0.690409845672548,4,2
32,17,21,"BJ","BK","BL",0,1,0,"BK",3,7,0.80065673450008,5,5
32,17,22,"CJ","CK","CL",0,0,1,"CJ",3,7,0.456673190928996,5,2
32,17,23,"AJ","AK","AL",1,0,0,"AJ",3,9,0.613536748569459,7,4
32,17,24,"BJ","BK","BL",0,1,0,"BK",3,8,0.630672090221196,6,3
32,17,25,"CJ","CK","CL",0,0,1,"CL",3,8,0.770475271623582,5,5
32,17,26,"BJ","BK","BL",0,1,0,"BK",3,9,0.708694301079959,7,2
32,17,27,"CJ","CK","CL",0,0,1,"CL",3,9,0.913543835282326,6,2
32,18,1,"FJ","FK","FL",0,0,1,"FL",6,1,0.812728527933359,0,NA
32,18,2,"BJ","BK","BL",1,0,0,"BJ",6,1,0.672318201046437,0,NA
32,18,3,"DJ","DK","DL",0,1,0,"DK",6,1,0.766418024431914,0,NA
32,18,4,"DJ","DK","DL",0,1,0,"DK",6,2,0.626769905909896,1,1
32,18,5,"CJ","CK","CL",0,1,0,"CK",6,1,0.800552999135107,0,NA
32,18,6,"FJ","FK","FL",0,0,1,"FL",6,2,0.737998253200203,1,5
